ObjectID,Title,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,URL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
136382,Art = Ben,[6115],1964,Letterpress,"sheet: 10 13/16 × 12 1/4"" (27.5 × 31.1 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,3839.2008,Print,Drawings & Prints,2008-10-08,Y,http://www.moma.org/collection/works/136382,,0,,0,,,0,,
72051,The New York Collection for Stockholm,"[2948, 1547, 4108, 5526, 1433, 5021, 670, 1060, 4397, 2357, 4278, 5316, 3528, 6350, 3542, 4823, 24409, 5601, 5988, 5349, 4326, 6246, 3048, 5743, 4469, 758, 1911, 2552, 2429, 1790]",1973,"Portfolio of seventeen screenprints, nine lithographs, two lithographs with screenprint, one photocopy, and one photograph","composition (see child records): dimensions vary; sheet (orientation varies, each approx.): 9 × 12"" (22.9 × 30.5 cm) or 12 × 9"" (30.5 × 22.9 cm)",Gift of Steven M. Feinstein,625.1973.1-30,Print,Drawings & Prints,1973-12-28,Y,http://www.moma.org/collection/works/72051,,,,22.9,,,30.5,,
53093,"Sacramento Valley, California",[3373],1940,Gelatin silver print,"6 5/16 × 5 3/4"" (16 × 14.6 cm)",Purchase,416.1995,Photograph,Photography,1995-06-15,Y,http://www.moma.org/collection/works/53093,,,,16,,,14.6,,
22637,"THE THIN CIVIL SERVANTS, plate LXX (supplementary suite) from LES ÂMES MORTES",[1055],1923,"Etching, aquatint, and drypoint","plate: 11 x 9 1/2"" (27.9 x 24.1cm)",The Louis E. Stern Collection,749.1964.C81,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,27.9,,,24.1,,
19620,5 Constructionen + 5 Compositionen,"[1890, 3587, 2661, 778, 559, 3504, 5777, 1750, 24409, 2745, 3611]",1941,"Illustrated book with four woodcuts, four linoleum cuts, and two lithographs","page (each): 12 5/8 × 12"" (32 × 30.5 cm); overall (closed): 12 13/16 × 12 5/8 × 5/16"" (32.6 × 32 × 0.8 cm)",Purchase,615.1949.1-10,Illustrated Book,Drawings & Prints,1949-09-29,Y,http://www.moma.org/collection/works/19620,,,,32,,,30.5,,
29578,Nude in Profile: Left Guardian from PISMO,[4609],1947,Engraving,"plate: 12 7/8 x 2 5/8"" (32.7 x 6.7 cm)",The Louis E. Stern Collection,989.1964.1,Illustrated Book,Drawings & Prints,1964-10-06,Y,http://www.moma.org/collection/works/29578,,,,32.7,,,6.7,,
69165,Store Poster,[4397],1961,Lithograph with watercolor additions,"composition: 19 1/8 x 24 3/8"" (48.6 x 62 cm); sheet: 20 x 25 15/16"" (50 x 66 cm)",The Associates Fund,440.199,Print,Drawings & Prints,1990-10-23,Y,http://www.moma.org/collection/works/69165,,,,48.6,,,62,,
43980,"House, Cambridge, Massachusetts",[1777],1932,Gelatin silver print,"4 3/16 × 6 1/4"" (10.7 × 15.9 cm)",Gift of Lincoln Kirstein,14.1933,Photograph,Photography,1933-04-13,Y,http://www.moma.org/collection/works/43980,,,,10.7,,,15.9,,
43480,Rhododendron,[229],1919,Gelatin silver printing-out-paper print,"Approx. 8 11/16 × 7 1/16"" (22 × 18 cm)",Abbott-Levy Collection. Partial gift of Shirley C. Burden,1.1969.652,Photograph,Photography,1968-03-06,Y,http://www.moma.org/collection/works/43480,,,,,,,,,
42968,Laurier-Rose,[229],1900,Albumen silver print,"Approx. 8 11/16 × 7 1/16"" (22 × 18 cm)",Abbott-Levy Collection. Partial gift of Shirley C. Burden,1.1969.4680,Photograph,Photography,1968-03-06,Y,http://www.moma.org/collection/works/42968,,,,,,,,,
176810,"Cien House, Concepción, Chile","[43667, 44955]",2009,Giclée print,"26 3/4 x 18 1/16"" (67.9 x 45.9 cm)",Fund for the Twenty-First Century,339.2014,Architecture,Architecture & Design,2014-05-19,Y,http://www.moma.org/collection/works/176810,,0,,75.88265177,,,53.97510795,,
29251,In-text plate (page 25) from CENDRILLON,[4514],1929,"Soft ground etching, printed in color","oval plate  6 5/16 x 7 15/16"" (16 x 20.3 cm)",The Louis E. Stern Collection,953.1964.A05,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,16,,,20.3,,
274514,"Pragati Maidan: Hall of Nations and Hall of Industries for the India International Trade Fair, New Delhi, India",[69904],1970,Wood,"27 × 36 × 36"" (68.6 × 91.4 × 91.4 cm)",Committee on Architecture and Design Funds,60.2018,Architecture,Architecture & Design,2018-02-12,Y,http://www.moma.org/collection/works/274514,,91.44018288,,68.58013716,,,91.44018288,,
277688,Untitled from Fluxus 1,[6115],1976,Eight double-sided offset pages,"book: 7 1/2 × 8 1/4 × 1 15/16"" (19.1 × 21 × 5 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,2183.2008.50,Illustrated Book,Drawings & Prints,2008-10-08,N,,,5,,19.1,,,21,,
23394,Plate (folio 82) from LE BESTIAIRE,[1081],1948,"Soft ground etching, printed in color","irreg. composition  13 11/16 x 10 5/8"" (34.7 x 27 cm)",The Louis E. Stern Collection,762.1964.75,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,34.7,,,27,,
191054,Nig-Heist,"[7500, 47599]",1997,CD,"overall: 5 1/8 x 5 1/8 x 1/4"" (13 x 13 x 0.6 cm)",Acquired from The Eileen and Michael Cohen Collection through the The Sue and Edgar Wachenheim III Endowment,1089.2014.64,Audio,Drawings & Prints,2014-12-17,Y,http://www.moma.org/collection/works/191054,,0.6,,13,,,13,,
53419,Construction of the Golden Gate Bridge,[5583],1935,Gelatin silver print,"7 3/8 × 11"" (18.7 × 28 cm)",Anonymous gift,441.1941,Photograph,Photography,1941-06-10,N,,,,,18.7,,,28,,
43086,Rue de l'Hôtel de Ville,[229],1921,Albumen silver print,,Abbott-Levy Collection. Partial gift of Shirley C. Burden,1.1969.4787,Photograph,Photography,1968-03-06,N,,,,,,,,,,
67248,"The Gendarmes (Les Gendarmes), state IV",[1739],1888,Etching with gouache additions,"plate: 7 x 9 3/8"" (17.8 x 23.8 cm); sheet: 13 3/8 x 18 3/4"" (34 x 47.6 cm)",The Ralph E. Shikes Fund and Purchase,340.1998,Print,Drawings & Prints,1998-05-14,Y,http://www.moma.org/collection/works/67248,,,,17.8,,,23.8,,
12722,"The Wait (Hodl at the Window) from Tevia the Milkman, Volume II",[2991],1957,One from a portfolio of twenty-eight lithographs,"composition (irreg.): 16 7/16 × 11 9/16"" (41.7 × 29.4 cm); sheet: 24 1/2 × 18 9/16"" (62.2 × 47.1 cm)",Gift of Eric Estorick in memory of Judge Henry Epstein,177.1962.23,Print,Drawings & Prints,1962-05-08,N,,,,,41.7,,,29.4,,
80151,Bowl of Fruit,[3409],1922,Glazed stoneware,"14 1/8 x 13 1/8"" (36 x 33.4 cm)",Gift of Dr. and Mrs. Arthur Luce Klein,634.1977,Painting,Painting & Sculpture,1977-12-13,Y,http://www.moma.org/collection/works/80151,,,,36,,,33.4,,
56033,"Sign, California",[2422],1937,Gelatin silver print,"12 1/4 × 10 1/2"" (31.1 × 26.7 cm)","Purchase, 1978",682.1978,Photograph,Photography,1978-10-12,Y,http://www.moma.org/collection/works/56033,,,,31.1,,,26.7,,
27224,In-text plate (page 121) from Le Poème de l'angle droit (The Poem of the Right Angle),[3426],1947,"Lithograph from an illustrated book with 121 lithographs, including covers (one with collage)","irreg. composition  15 9/16 x 12 3/8"" (39.6 x 31.5 cm)",The Louis E. Stern Collection,886.1964.94,Illustrated Book,Drawings & Prints,1964-10-06,Y,http://www.moma.org/collection/works/27224,,,,39.6,,,31.5,,
55356,"Two Women, Egypt",[3373],1963,Gelatin silver print,"10 1/8 × 13 1/4"" (25.8 × 33.7 cm)",Purchase,581.1995,Photograph,Photography,1995-06-15,N,,,,,25.8,,,33.7,,
32205,"CANDLESTICK AND MIRROR (plate, page 22) from VIVANTES, CENDRES, INNOMMÉES",[2141],1961,,"plate  9 3/4 x 6 5/8"" (24.7 x 16.9 cm)",Monroe Wheeler Fund,1401.1968.4,Illustrated Book,Drawings & Prints,1968-10-10,N,,,,,24.7,,,16.9,,
25476,Plate (facing page 240) from LA BELLE ENFANT,[1646],1930,,"plate  8 x 5 7/8"" (20.4 x 14.9 cm)",The Louis E. Stern Collection,818.1964.A82,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,20.4,,,14.9,,
51365,Holly Solomon,[6400],1981,Chromogenic color print,"18 15/16 × 15"" (48.0 × 38.2 cm)",Purchase,345.1982,Photograph,Photography,1982-10-28,Y,http://www.moma.org/collection/works/51365,,,,48,,,38.2,,
14442,Khorosho! Oktiabr'skaia poema (Good! An October Poem),[3569],1927,"Book, letterpress printed","page (each): 8 1/8 x 5 3/8"" (20.6 x 13.7 cm)",Gift of The Judith Rothschild Foundation,276.2001,Illustrated Book,Drawings & Prints,2001-01-24,Y,http://www.moma.org/collection/works/14442,,,,20.6,,,13.7,,
70349,Farm in Brittany,[5320],1894,Etching and aquatint,"plate: 9 1/16 x 9"" (23 x 22.9 cm); sheet: 18 1/8 x 14 1/8"" (46 x 35.9 cm)",Purchase,515.1949,Print,Drawings & Prints,1949-09-29,Y,http://www.moma.org/collection/works/70349,,,,23,,,22.9,,
165979,Water Proving Ground Project,"[37851, 7564, 37852]",2010,26 drawings,"dims vary, max 40 x 28""",Purchase,92.2013.1-26,Architecture,Architecture & Design,2013-02-11,N,,,,,177.8003556,,,101.6002032,,
31891,"Plate from LE CAFÉ CONCERT (suite, folio 20)",[2791],1893,One from a portfolio of twenty-three lithographs (including wrapper front and duplicate on box),"composition (irreg.): 13 9/16 x 9 9/16"" (34.4 x 24.3cm); sheet: 17 1/16 x 12 11/16"" (43.4 x 32.2 cm)",The Louis E. Stern Collection,1107.1964.20,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,34.4,,,24.3,,
51162,Greeks,[2358],1984,Platinum/palladium print in bound volume,"2 1/8 × 2 9/16"" (5.4 × 6.6 cm)",Gift of Lily Auchincloss,337.1994.14,Photograph,Photography,1994-06-09,N,,,,,5.4,,,6.6,,
25844,"THE BAPTISM OF CHRIST, plate VII (folio 10) from SCÈNES DE LA VIE DU CHRIST",[1739],1913,,"irreg. composition  6 1/8 x 8 7/16"" (15.6 x 21.5 cm)",The Louis E. Stern Collection,826.1964.8,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,15.6,,,21.5,,
97535,Puddle Up (Piss Pivot Study #9),[5815],1991,Pencil on notebook paper,"12 x 9"" (30.5 x 22.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3224.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97535,,,,30.48006096,,,22.86004572,,
65597,Snake Eyes from the series Bones & Unions,[4823],1975,"Handmade paper, bamboo and fabric","composition (irreg):  33 15/16 x 26 7/8"" (86.2 x 67.0 cm)",Gift of Martin S. Bergmann,266.1982,Print,Drawings & Prints,1982-10-26,Y,http://www.moma.org/collection/works/65597,,,,86.2,,,67,,
14562,"Page from Vom Licht, Double page plate (folios 3 verso and 4) from Vom Licht",[5999],1973,One from an illustrated book of twelve inkless embossings,"composition (irreg.): 11 5/16 x 37 1/2"" (28.7 x 95.2cm); sheet: 20 1/16 x 20 1/16"" (51 x 51 cm)",Mrs. Stanley Resor Fund (by exchange),283.1974.1,Illustrated Book,Drawings & Prints,1974-04-23,N,,,,,28.7,,,95.2,,
84370,Eight in Bed,[710],1998,"Etching, engraving, and drypoint, with hand additions","plate: 11 7/8 x 16 3/4"" (30.2 x 42.6 cm); sheet: 17 11/16 x 21 7/16"" (45 x 54.5 cm)",Gift of the artist,755.2008,Print,Drawings & Prints,2008-06-18,Y,http://www.moma.org/collection/works/84370,,,,30.2,,,42.6,,
53277,"""Guilty, Your Honor,"" Alameda County Courthouse, California",[3373],1955,"Gelatin silver print, printed 1965","17 1/16 × 14 15/16"" (43.3 × 37.9 cm)",Purchase,430.1995,Photograph,Photography,1995-06-15,Y,http://www.moma.org/collection/works/53277,,,,43.3,,,37.9,,
9022,Deutsche Graphiker der Gegenwart (German Printmakers of Our Time),"[3201, 2569, 6033, 1832, 940, 429, 4140, 431, 1841, 2099, 4533, 3130, 5315, 2372, 3909, 2374, 3276, 335, 24409, 3546, 1243, 5218, 1014, 5242]",1920,"Illustrated book with fifteen lithographs, eight woodcuts, eight reproductions and one lithographed cover","page (each approx.): 12 3/4 x 9 9/16"" (32.4 x 24.3 cm); overall: 13 x 9 5/8 x 13/16"" (33 x 24.5 x 2 cm)",Purchase,2.1942.1-24,Illustrated Book,Drawings & Prints,,Y,http://www.moma.org/collection/works/9022,,,,32.4,,,24.3,,
137063,Blink,"[756, 6269, 36471]",1963,Photostat,"sheet: 6 9/16 × 24"" (16.7 × 60.9 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,FC3325,Print,Fluxus Collection,2008-10-08,N,,,,,16.7,,,60.9,,
57847,"Edinburgh, Dugald Stewart Monument on Calton Hill",[8595],1855,Albumen silver print,"5 3/4 × 7 3/4"" (14.5 × 19.8 cm)","Gift of Warner Communications, Inc.",1193.1979,Photograph,Photography,1979-12-13,N,,,,,14.5,,,19.8,,
21362,In-text plate (page 87) from Parallèlement (In Parallel),[665],1900,Lithograph from an illustrated book with 109 lithographs and nine wood engravings,"composition (irreg.): 3 1/4 × 7 3/4"" (8.2 × 19.7 cm); page (irreg. each approx.): 11 5/8 × 9 7/16"" (29.6 × 24 cm)",The Louis E. Stern Collection,684.1964.77,Illustrated Book,Drawings & Prints,1964-10-06,Y,http://www.moma.org/collection/works/21362,,,,8.2,,,19.7,,
92995,from Greek Mythology,[2450],,Woodcut,,Gift of Mr. and Mrs. Felix Juda,44.1967.24,Print,Drawings & Prints,1967-02-09,N,,,,,,,,,,
13693,"Plate (suite, plate 3) from ENCANTADAS",[3447],1960,,"irreg. composition  12 7/8 x 14 5/8"" (32.7 x 37.2 cm)",,211.1964.3,Illustrated Book,Drawings & Prints,1964-03-10,N,,,,,32.7,,,37.2,,
129044,Schiffer Prints: Stimulus Fabrics,[5740],1945,Lithograph,"11 x 8 3/8"" (27.9 x 21.3 cm)",Gift of Radoslav Sutnar,431.2009,Design,Architecture & Design,2009-04-15,Y,http://www.moma.org/collection/works/129044,,,,27.94005588,,,21.27254255,,
18169,Plate (folio 12) from Elephant Skull,[4071],1969,"Etching from an illustrated book with 33 etchings (including wrapper, five with drypoint)","plate  9 15/16 x 7 7/8"" (25.2 x 20 cm)",Gift of the artist and the publisher,520.1971.6,Illustrated Book,Drawings & Prints,1971-10-07,N,,,,,25.2,,,20,,
176055,"Freya Van Saun, 1965-1971","[38024, 44898, 8247]",1971,Gelatin silver print,"6 9/16 × 9 11/16"" (16.6 × 24.6 cm)",Gift of the Roy Lichtenstein Foundation in honor of Jennifer Winkworth and Kynaston McShine and in memory of Harry Shunk and János Kender,1018.2013.489,Photograph,Photography,2013-10-24,Y,http://www.moma.org/collection/works/176055,,0,,17.78003556,,,25.4000508,,
96753,Supernova (Sea Life),[28729],2003,"Synthetic polymer paint, gouache, and pencil on paper","27 1/2 x 22"" (69.9 x 55.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2476.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/96753,,,,69.8501,,,55.8801,,
94145,Untitled,[5712],1970,"Lithograph, printed in black","Comp and Sheet (ea. approx., except cover):  7 15/16 x 10"" (20.2 x 25.4 cm)  Cover:  Comp  (irreg.):  9 3/8 x 7 15/16"" (23.9 x 20.2 cm),  Sheet (folded):  10 1/4 x 8 7/16"" (26.1 x 21.5  cm)","Gift of Kleiner, Bell & Co.",359.1970.3,Print,Drawings & Prints,1974-01-10,N,,,,,20.2,,,25.4,,
81549,The Suit of Light,[3074],1987,"Cloth jacket, photograph, steel, glass, and electric light bulb","28 x 35 x 14 1/2"" (71.1 x 88.8 x 36.8 cm)",Fractional and promised gift of Agnes Gund,524.1987,Sculpture,Painting & Sculpture,1987-12-07,Y,http://www.moma.org/collection/works/81549,,36.8,,71.1,,,88.8,,
55377,"Bulldozer Operator, Demolition Site, Center Line, Michigan, Spring",[5978],1969,Gelatin silver print,"7 × 10 1/2"" (17.8 × 26.6 cm)",Purchase,584.1971,Photograph,Photography,1971-11-10,Y,http://www.moma.org/collection/works/55377,,,,17.8,,,26.6,,
184297,Gate 23,[47764],1997,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.259,Audio,Drawings & Prints,2013-10-10,Y,http://www.moma.org/collection/works/184297,,0,,10.8,,,7,,
56406,Mother,[4975],1924,Gelatin silver print,"8 7/8 × 6 1/2"" (22.5 × 16.5 cm)",Gift of the Rodchenko family,787.1998,Photograph,Photography,1998-12-10,Y,http://www.moma.org/collection/works/56406,,,,22.5,,,16.5,,
298049,"56 Leonard Street, New York, New York, USA",[7567],2006,Acrylic,"10 1/8 × 1 3/4 × 1 9/16"" (25.7 × 4.5 × 3.9 cm)",Gift of the Jacques Herzog and Pierre de Meuron Kabinett,802.2018.34,Architecture,Architecture & Design,2018-10-15,N,,,3.9,,25.7,,,4.5,,
48184,Are You Rea #24,[2578],1964,Lithograph,"6 1/4 × 9 1/16"" (15.8 × 23 cm)",Mr. and Mrs. Clark Winter Fund,193.1991.24,Photograph,Photography,1991-06-20,Y,http://www.moma.org/collection/works/48184,,,,15.8,,,23,,
33782,Isadora Duncan,[6223],1931,Watercolor on paper,"13 15/16 x 8 7/16"" (35.4 x 21.4 cm)",Gift of the artist,88.1942,Drawing,Drawings & Prints,1942-03-18,Y,http://www.moma.org/collection/works/33782,,,,35.4013,,,21.4313,,
75359,Composition II,[303],1959,Aquatint,"Plate: 9 5/8 x 6 5/16"" (24.4 x 16.1 cm) Sheet: 19 3/4 x 12 15/16"" (50.1 x 32.9 cm)",Blanchette Hooker Rockefeller Fund,1048.1979,Print,Drawings & Prints,1979-12-04,Y,http://www.moma.org/collection/works/75359,,,,24.4,,,16.1,,
191534,Catastrophe Music Tour all over Europe '85,[47288],1985,Screenprint on self adhesive aluminum,"27 1/2 x 19 11/16"" (69.9 x 50 cm)",Committee on Architecture and Design Funds,954.2015,Design,Architecture & Design,2015-06-04,Y,http://www.moma.org/collection/works/191534,,,,69.8501397,,,50.03810008,,
49002,MOLRI TANK. VIEW SHOWING OUTLET AND WASTE WEIR,[8595],1899,Albumen silver print,"6 5/16 × 10 15/16"" (16.0 × 27.9 cm)",,223.1975.5,Photograph,Photography,1975-05-14,N,,,,,16,,,27.9,,
393112,Plate (folio 29 verso) from Le Lézard aux plumes d'or (The Lizard with Golden Feathers),[4016],1971,Lithograph from an illustrated book with forty lithographs (including wrapper front and cover),"composition (irreg.): 8 1/16 × 14 1/16"" (20.5 × 35.7 cm); page: 14 × 19 11/16"" (35.6 × 50 cm)",Gift of James Thrall Soby (by exchange),16.1972.32,Illustrated Book,Drawings & Prints,1972-02-07,Y,http://www.moma.org/collection/works/393112,,,,20.5,,,35.7,,
7876,Een Kleine Keuze Uit Onze Lettercollectie,[6592],1932,Lithograph,"11 x 7 3/4"" (28.3 x 19.7 cm)",Peter Stone Poster Fund,663.1981,Design,Architecture & Design,1981-12-10,Y,http://www.moma.org/collection/works/7876,,,,28.3,,,19.7,,
97158,3.3.85,[4907],1985,"Watercolor, oil, crayon, and pencil on paper","6 1/2 x 9 1/2"" (16.5 x 24.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2874.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/97158,,,,16.51,,,24.13,,
44021,First Cataract of the Nile near Philas,[2323],1855,Salted paper print from a paper negative,"9 3/16 × 11 3/4"" (23.4 × 29.9 cm)",Gift of Jerome Powell,17.1992,Photograph,Photography,1992-01-09,Y,http://www.moma.org/collection/works/44021,,,,23.4,,,29.9,,
77036,Bubba's Sister from Ruminations,[4823],1999,Photogravure,"composition (irreg.): 21 1/16 x 30 5/16"" (53.5 x 77cm); sheet: 22 7/16 x 31 7/16"" (57 x 79.8cm)",Gift of Emily Fisher Landau,1514.2001,Print,Drawings & Prints,2001-05-24,Y,http://www.moma.org/collection/works/77036,,,,53.5,,,77,,
67161,Portfolio No.1,[3762],1946,"Portfolio of twelve cellocuts, some with etching",,Purchase,336.1947.1-12,Print,Drawings & Prints,1947-12-19,N,,,,,,,,,,
121424,Shoe Journal,[7474],1971,"Artist's book, offset printed","page (each): 5 15/16 x 3 15/16"" (15.1 x 10 cm); overall: 4 5/16 x 6 1/8"" (11 x 15.5 cm)",Mary Joy Thompson Legacy Fund,1227.2008.a-b,Illustrated Book,Drawings & Prints,2008-10-08,Y,http://www.moma.org/collection/works/121424,,,,15.1,,,10,,
117965,Rage and Depression,[6281],1972,"Video (black and white, sound)",1:03 min.,Acquired through the generosity of Barbara Pine,449.1975.4,Video,Media and Performance,1975-05-15,Y,http://www.moma.org/collection/works/117965,,,,,,,,,0
41221,Saint-Ouen-l' Aumône,[229],1923,Albumen silver print,"Approx. 7 1/16 × 8 9/16"" (18 × 21.8 cm)",Abbott-Levy Collection. Partial gift of Shirley C. Burden,1.1969.3106,Photograph,Photography,1968-03-06,Y,http://www.moma.org/collection/works/41221,,,,,,,,,
52843,"Ruins in Columbia, South Carolina from the album Photographic Views of Sherman's Campaign",[336],1864,Albumen silver print,"10 1/16 × 14 1/8"" (25.6 × 35.9 cm)",Acquired by exchange with the Library of Congress,409.1969.55,Photograph,Photography,1969-05-21,Y,http://www.moma.org/collection/works/52843,,,,25.6,,,35.9,,
28747,Plate (page 10) from POÈMES,[3832],1942,,"irreg. composition  15 x 10 1/8"" (38.2 x 25.7 cm)",The Louis E. Stern Collection,934.1964.7,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,38.2,,,25.7,,
138267,Flux Stilts from Flux-Sports events,"[37701, 21398]",1970,"4 stilts, 3 arrows and 1 bow",,The Gilbert and Lila Silverman Fluxus Collection Gift,FC4280,Sculpture,Fluxus Collection,2008-10-08,N,,,0,,0,,,0,,
63186,Head and Shoulders of a Girl,[1993],1990,Etching,"plate:  27 3/16 x 21 7/16"" (69.1 x 54.5 cm); sheet:  30 11/16 x 24 11/16"" (78 x 62.8 cm)",Gift of Brooke and Carolyn Alexander,146.1994,Print,Drawings & Prints,1994-01-25,Y,http://www.moma.org/collection/works/63186,,,,69.2,,,54.4,,
185425,Album cover for Duke Ellington's music from the motion picture Anatomy of a Murder,"[372, 33501, 13422]",1959,Lithograph,"12 x 12"" (30.5 x 30.5 cm)",Committee on Architecture and Design Funds,776.2014,Design,Architecture & Design,2014-10-06,Y,http://www.moma.org/collection/works/185425,,,,30.48006096,,,30.48006096,,
38142,Untitled,[2373],1969,"Pencil, metallic spray paint, and ink on paper","13 7/8 x 16 7/8"" (35.3 x 42.8 cm)
",Larry Aldrich Foundation Fund,823.1969,Drawing,Drawings & Prints,1969-10-28,Y,http://www.moma.org/collection/works/38142,,,,35.2,,,42.9,,
60037,The Big Winter,[4571],1959,Etching and engraving,"plate: 21 3/4 × 31 1/2"" (55.2 × 80 cm); sheet: 24 3/8 × 33 7/8"" (61.9 × 86 cm)",Gift of the artist,18.1964,Print,Drawings & Prints,1964-01-07,Y,http://www.moma.org/collection/works/60037,,,,55.2,,,80,,
290728,Finale Boys. Costume design for the ballet A Thousand Times Neigh,[1201],1940,"Gouache, pencil, stapled fabric, colored pencil, and stamped ink on colored card","26 1/2 × 20 1/8"" (67.3 × 51.1 cm)",Gift of Lincoln Kirstein,277.1942.3,Drawing,Drawings & Prints,1942-01-01,Y,http://www.moma.org/collection/works/290728,,,,67.3,,,51.11760224,,
112511,Paris Blues,[23390],1961,"Half-sheet poster, U.S.A.","Overall: 22 x 28"" (55.9 x 71.1 cm)","The Museum of Modern Art, New York
",700.1981,Poster,Film,,N,,,,,55.88011176,,,71.12014224,,
78092,Untitled,[5481],1967,Screenprint,"composition: 23 1/2 x 19 3/4"" (59.7 x 50.2 cm); sheet: 26 x 19 15/16"" (66.1 x 50.7 cm)","Gift of Mrs. Samuel Bronfman, Mrs. John David Eaton, and Mr. Samuel J. Zacks (through the International Council)",2198.1967,Print,Drawings & Prints,1967-10-18,N,,,,,59.7,,,50.2,,
132267,Games & Puzzles/Bread Puzzle/Inclined Plane Puzzle/Bead Puzzle,[756],1965,"Plastic box with offset label, containing three offset cards and four plastic balls","overall (closed): 3 15/16 × 4 3/4 × 1 1/8"" (10 × 12 × 2.9 cm)",The Gilbert and Lila Silverman Fluxus Collection Gift,3769.2008.a-h,Multiple,Drawings & Prints,2008-10-08,N,,,2.9,,10,,,12,,
83503,Balboa Terminals. Coaling Station showing supports for crane runaways,[8595],1916,Gelatin silver print,"7 3/16 × 9 7/16"" (18.2 × 24 cm)",Purchase,570.1971.95,Photograph,Photography,1971-11-10,N,,,,,18.2,,,24,,
22854,"THE TWO COCKS (plate 77, 1st supplementary suite) from FABLES",[1055],1927,"Etching and engraving over photogravure, printed in black","plate  11 11/16 x 9 1/2"" (29.7 x 24.2 cm)",The Louis E. Stern Collection,755.1964.C77,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,29.7,,,24.2,,
81835,Brooch,[922],1940,Hammered silver,"12 1/4 x 11 7/8"" (31.1 x 30.1 cm)",Gift of the artist,746.1966,Sculpture,Painting & Sculpture,1967-01-10,Y,http://www.moma.org/collection/works/81835,,,,31.1,,,30.1,,
25562,"Duplicate of plate from page 220 (supplementary suite, plate 74) from LA BELLE ENFANT",[1646],1930,,"irreg. composition  9 1/16 x 6 1/16"" (23.1 x 15.4 cm)",The Louis E. Stern Collection,818.1964.B74,Illustrated Book,Drawings & Prints,1964-10-06,N,,,,,23.1,,,15.4,,
2350,Beovox Cona Subwoofer Speaker,[6943],1988,ABS polymer,"10 1/2 x 17"" (26.7 x 43.2 cm)",Gift of the manufacturer,166.1993.1-2,Design,Architecture & Design,1993-05-04,Y,http://www.moma.org/collection/works/2350,,,43.1801,26.6701,,,,,
66811,The Software Chart,[5879],1968,Screenprint on lumaline mounted on astrofoil and paper,"Sheet (approx.): 24 1/4 x 48 5/8"" (61.6 x 123.5 cm)",D.S. and R.H. Gottesman Foundation Fund,317.1969,Print,Drawings & Prints,1969-04-16,Y,http://www.moma.org/collection/works/66811,,,,61.6,,,123.5,,
16333,L'Antitête,"[1752, 24409, 5804, 4016]",1947,"Three volume illustrated book with 46 etchings (23 with aquatint, 23 with pochoir, eight with drypoint, and eight with watercolor and ink additions)","page (each approx.): 5 1/2 × 4 5/16"" (14 × 11 cm)",Abby Aldrich Rockefeller Fund,374.1951.A-D,Illustrated Book,Drawings & Prints,1951-05-24,Y,http://www.moma.org/collection/works/16333,,,,14,,,11,,
18297,Frontispiece ornament from KNIZHNIE ZNAKI (EX LIBRIS),[4028],1921,,"irreg. composition  9/16 x 7/8"" (1.4 x 2.3 cm)",Gift of Mr. Chwalewik,544.1960.2,Illustrated Book,Drawings & Prints,1961-01-10,N,,,,,1.4,,,2.3,,
60976,Untitled,[4675],1943,Screenprint,"composition (irreg.): 8 7/16 x 5 1/2"" (21.5 x 14 cm); sheet: 11 7/16 x 8 3/4"" (29 x 22.3 cm)","Acquired through the generosity of Agnes Gund and Daniel Shapiro, in honor of Lily Auchincloss",52.1996,Print,Drawings & Prints,1996-03-12,Y,http://www.moma.org/collection/works/60976,,,,21.5,,,14,,
95336,"TEW No. 30, The Next Sixth Month",[22669],1999,"Pencil, crayon, gouache, and felt-tip pen on paper","22 x 30"" (55.9 x 76.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1109.2005,Drawing,Drawings & Prints,2005-05-10,Y,http://www.moma.org/collection/works/95336,,,,55.8801,,,76.2002,,
